MolLogP,MolWt,NumRotatableBonds,AromaticProportion,logS
1.4681,221.647,1.0,0.8,-2.878
4.584000000000002,202.256,0.0,1.0,-6.176
0.4765999999999999,80.08999999999999,0.0,1.0,1.1
1.0816,79.10199999999998,0.0,1.0,0.76
0.4765999999999999,80.08999999999999,0.0,1.0,1.1
2.2411200000000004,245.282,2.0,0.6111111111111112,-2.09
0.8788,289.7440000000001,2.0,0.3333333333333333,-3.29
2.2348,129.16199999999998,0.0,1.0,-1.3
2.8260000000000005,332.57000000000005,3.0,0.3,-5.03
4.8618,295.336,1.0,0.4285714285714285,-5.82
-7.571399999999989,504.4380000000001,8.0,0.0,-0.41
1.4952,262.309,2.0,0.0,-2.696
2.2246,254.293,1.0,0.631578947368421,-2.62
0.1342999999999999,133.197,0.0,0.0,-1.77
-1.7235599999999989,376.36900000000014,5.0,0.5185185185185185,-3.685
1.8356,179.21899999999997,3.0,0.4615384615384615,-2.452
4.542900000000002,321.549,4.0,0.375,-5.72
3.703300000000002,394.4230000000002,3.0,0.4137931034482758,-4.42
2.880000000000001,330.17100000000005,2.0,0.2857142857142857,-4.376
2.4639000000000006,226.235,0.0,0.7058823529411765,-3.672
2.9595200000000013,254.289,0.0,0.631578947368421,-3.928
2.878000000000001,288.73800000000006,1.0,0.6,-4.114
3.5275200000000018,322.29,1.0,0.5217391304347826,-4.207
2.817140000000001,268.32,1.0,0.6,-4.553999999999999
2.759900000000001,270.361,1.0,0.631578947368421,-4.634
3.3649000000000022,269.373,1.0,0.631578947368421,-4.706
3.4346000000000023,252.31699999999995,1.0,0.631578947368421,-4.749
2.614700000000001,268.32,2.0,0.6,-2.86
3.2071000000000023,255.292,2.0,0.631578947368421,-4.799
3.179720000000001,296.374,2.0,0.5454545454545454,-4.871
3.122320000000001,283.331,2.0,0.5714285714285714,-5.153
3.458700000000001,273.723,1.0,0.631578947368421,-5.36
2.35452,255.277,0.0,0.631578947368421,-3.043
2.829600000000001,253.30499999999995,1.0,0.631578947368421,-3.324
1.6287999999999996,313.36100000000005,4.0,0.5217391304347826,-3.36
3.2071000000000023,255.292,2.0,0.631578947368421,-3.535
3.4590000000000023,239.274,1.0,0.6666666666666666,-3.68
-1.6424000000000003,286.28,4.0,0.3,-0.85
0.4911,137.13799999999998,1.0,0.6,-1.836
2.6445,213.236,2.0,0.75,-3.59
2.419600000000001,246.30599999999995,0.0,0.0,-3.09
1.3510999999999993,238.28699999999995,5.0,0.0,-2.356
3.386800000000001,232.32700000000003,2.0,0.3529411764705882,-4.11
1.3885999999999998,201.661,4.0,0.4615384615384615,-4.55
0.7254999999999998,213.31,3.0,0.4285714285714285,-2.676
-3.5854000000000004,182.172,5.0,0.0,1.09
-1.068879999999999,361.4450000000001,8.0,0.2608695652173913,-1.981
4.852300000000005,416.58300000000025,1.0,0.0,-4.173
3.8884000000000034,293.40700000000004,9.0,0.2857142857142857,-3.84
3.9591000000000034,290.44699999999995,0.0,0.0,-4.743
5.6015000000000015,365.96400000000006,5.0,0.3157894736842105,-4.522
2.3296,104.15199999999996,1.0,0.75,-2.82
1.7579,120.15099999999995,1.0,0.6666666666666666,-1.6
-0.577,99.089,0.0,0.0,0.3
-5.395599999999993,342.297,5.0,0.0,0.79
-0.5594299999999999,214.25,2.0,0.4285714285714285,-1.99
3.0988000000000016,223.794,4.0,0.0,-3.39
-0.0837999999999999,172.20899999999995,1.0,0.5454545454545454,-1.34
0.961,224.26,4.0,0.0,-2.016
2.984100000000001,134.22199999999998,0.0,0.6,-3.66
0.7614000000000001,70.09100000000001,1.0,0.0,0.32
4.511700000000001,381.1120000000001,2.0,0.5,-7.28
1.2534200000000002,216.668,0.0,0.4285714285714285,-2.484
4.506300000000004,288.44,7.0,0.0,-4.755
1.5223999999999998,225.296,4.0,0.375,-3.239
2.2357,241.364,4.0,0.375,-4.0
3.879200000000003,288.431,0.0,0.0,-4.02
4.450000000000004,330.4680000000001,1.0,0.0,-5.184
4.840100000000005,344.4950000000001,2.0,0.0,-5.37
3.1773,331.62699999999995,0.0,0.0,-3.14
3.0682,165.834,0.0,0.0,-2.54
4.014400000000001,261.919,1.0,0.4615384615384615,-4.02
2.5529,153.823,0.0,0.0,-2.31
5.707400000000006,198.39399999999995,11.0,0.0,-7.96
5.551820000000002,418.7360000000001,4.0,0.2222222222222222,-7.321000000000001
0.7968,72.107,0.0,0.0,0.49
1.1869,86.134,0.0,0.0,-0.03
0.2296,116.164,0.0,0.0,0.94
0.0877999999999994,258.233,1.0,0.3157894736842105,-2.676
-1.0397,180.167,0.0,0.6923076923076923,-2.523
-1.039700000000001,180.167,0.0,0.6923076923076923,-1.39
0.4043000000000002,356.2270000000001,6.0,0.2857142857142857,-2.154
1.5159999999999998,254.355,5.0,0.0,-3.46
2.408500000000001,124.208,1.0,0.75,-2.39
2.1075,218.322,3.0,0.0,-1.62
2.990000000000001,246.359,7.0,0.0,-3.091
1.3499,242.344,4.0,0.0,-3.36
1.7480999999999998,84.14299999999999,0.0,1.0,-1.33
1.9753,110.18099999999995,0.0,0.8571428571428571,-2.12
0.0586,128.15599999999998,0.0,0.75,-2.273
-0.8113000000000001,76.12400000000001,0.0,0.0,0.32
2.0608,240.444,0.0,0.0,-3.9
-0.6283800000000002,126.115,0.0,0.6666666666666666,-1.506
2.824020000000002,150.22099999999998,1.0,0.5454545454545454,-2.22
1.99502,92.141,0.0,0.8571428571428571,-2.21
3.2752000000000017,148.249,1.0,0.5454545454545454,-4.15
2.832600000000001,112.216,0.0,0.0,-4.47
2.752700000000001,98.18899999999998,3.0,0.0,-3.82
1.9725,70.135,1.0,0.0,-2.54
3.1243000000000016,293.754,4.0,0.55,-3.61
4.843900000000003,304.67,4.0,0.0,-4.88
0.6204999999999998,394.43900000000014,2.0,0.0,-3.68
2.4188000000000005,434.50400000000025,2.0,0.0,-4.31
1.7620999999999996,478.51300000000026,4.0,0.0,-4.13
0.8334000000000001,253.26900000000003,1.0,0.8421052631578947,-2.404
4.233520000000003,343.2170000000001,1.0,0.7391304347826086,-4.09
2.4547,252.731,0.0,0.0,-1.91
0.8210000000000011,380.662,2.0,0.3,-2.68
2.1609000000000003,257.437,3.0,0.0,-0.22
0.8210000000000011,380.662,2.0,0.3,-2.68
1.88018,144.388,0.0,0.0,-2.168
2.5017000000000005,131.389,0.0,0.0,-1.96
1.9864,119.378,0.0,0.0,-1.17
5.391500000000002,333.60400000000004,5.0,0.3529411764705882,-5.752000000000001
5.144700000000002,289.545,2.0,0.7058823529411765,-4.46
6.256760000000005,368.3690000000001,6.0,0.6923076923076923,-6.01
2.25242,189.243,0.0,0.9230769230769232,-2.07
1.803,229.715,5.0,0.4,-4.06
2.204,182.156,6.0,0.0,0.43
4.148200000000004,335.28200000000004,7.0,0.2608695652173913,-5.68
2.431,430.9340000000001,6.0,0.0,-4.19
1.2672999999999996,435.48100000000034,6.0,0.3225806451612903,-3.638
5.146200000000003,228.294,0.0,1.0,-6.726
-1.3750000000000009,266.257,2.0,0.4736842105263157,-1.95
-0.9368,112.088,0.0,0.75,-1.4880000000000002
-0.9762,60.056,0.0,0.0,0.96
-1.7672000000000003,168.112,0.0,0.75,-3.93
1.3755,86.13399999999999,3.0,0.0,-0.85
1.9882,287.343,8.0,0.0,1.144
3.4213000000000022,286.11400000000003,2.0,0.3333333333333333,-4.925
3.609600000000003,308.3330000000001,4.0,0.6956521739130435,-3.893
2.5621400000000008,354.8150000000001,3.0,0.5217391304347826,-3.79
2.02164,179.219,1.0,0.4615384615384615,-2.5810000000000004
